NestID,Length,TotalLength,ItemNumber,RemainingLength
5583,1615,7994,243,6
5583,1615,7994,245,6
5585,1615,7899,241,101
5588,1615,7780,239,220
1119,1615,7999,99,1
518,1615,2590,227,5
519,1615,13000,194,0
9684,1616,13000,4534,0
9687,1616,12778,3873,222
3516,1616,4838,340,1162
11447,1616,13000,212,0
11449,1616,12989,206,11
9497,1617,8000,2623,0
9498,1617,8000,2622,0
4002,1617,12995,1523,5
4002,1617,12995,1631,5
4680,1617,7476,906,5524
7011,1618,5974,2136,26
8990,1618,7997,939,3
8992,1618,7860,43,140
10676,1618,12952,627,48
10771,1618,1618,1159,9377
1023,1618,13000,1764,0
1025,1618,13000,57,0
1025,1618,13000,59,0
3072,1619,8000,2320,0
5496,1619,8000,1319,0
5498,1619,7992,972,8
5501,1619,7769,372,231
6951,1619,13000,2618,0
10124,1619,12634,2261,366
10124,1619,12634,2262,366
10124,1619,12634,2400,366
10124,1619,12634,2413,366
4209,1621,2485,2081,11
6057,1622,4538,2945,415
7546,1623,13000,635,0
3492,1623,6000,586,0
7614,1624,13000,152,0
7614,1624,13000,6,0
4139,1625,8000,616,0
11095,1625,8000,1629,0
11096,1625,7998,1626,2
479,1626,5446,985,554
10852,1626,10170,1205,338
10700,1626,7995,2846,5
5352,1626,4060,5055,16
7065,1627,13000,21,0
3170,1627,8000,389,0
3501,1627,6000,268,0
10688,1627,5999,UG22-1763-S,1
3498,1628,6000,333,0
4650,1628,6000,408,0
9911,1628,8000,2277,0
9911,1628,8000,1819,0
10757,1629,8000,1594,0
3516,1630,4838,273,1162
2069,1630,13000,1835,0
11123,1630,6000,2341,0
9988,1630,8000,4473,0
9989,1630,8000,4472,0
6815,1630,11214,256,0
5023,1630,4896,972,1104
9985,1631,8000,3482,0
9987,1631,8000,1924,0
11422,1631,13000,75,0
67,1631,5734,168,266
7073,1632,13000,1705,0
5157,1632,13000,1615,0
8360,1633,13000,3221,0
156,1633,5498,997,502
157,1633,4468,996,1532
7073,1634,13000,427,0
4691,1635,13000,434,0
7605,1635,13000,1953,0
7609,1635,12999,1950,1
6324,1635,12983,UD11-2940-P,17
6325,1635,12968,UD11-0963-S,32
5329,1636,13000,384,0
3169,1636,8000,691,0
6324,1637,12983,UD11-0966-S,17
6324,1637,12983,UD11-2938-P,17
6652,1638,8000,3054,0
6653,1638,6641,3053,1359
5157,1638,13000,134,0
10651,1638,6000,UG22-1178-P,0
4991,1639,13000,77,0
6633,1639,3278,3393,2722
6633,1639,3278,3394,2722
3515,1639,4934,334,1066
5177,1639,5960,3934,40
7072,1640,13000,438,0
6765,1640,13000,289,0
6765,1640,13000,290,0
6765,1640,13000,291,0
6765,1640,13000,292,0
6767,1640,12915,288,85
3544,1640,3883,1405,172
10340,1640,8000,3795,0
10341,1640,8000,3792,0
10341,1640,8000,3793,0
10341,1640,8000,3794,0
10346,1640,8000,3791,0
10347,1640,8000,3790,0
2454,1640,2398,318,16
10318,1640,8000,3788,0
10318,1640,8000,3789,0
4534,1640,3280,676,80
4533,1640,3280,644,1441
4533,1640,3280,1384,1441
4534,1640,3280,3051,80
4535,1640,1640,664,11360
5189,1640,1640,1016,10870
89,1640,13000,UA04-0762-P,0
90,1640,12996,UA04-0761-S,4
5176,1640,5976,3938,24
8099,1641,13000,1991,0
9844,1641,12802,1429,198
9141,1641,12994,180,6
11182,1641,2711,50,77
4691,1642,13000,460,0
6023,1642,4637,2660,8363
10689,1642,5998,UG22-1770-S,2
10692,1642,5916,UG22-1753-S,84
4683,1643,11360,486,0
8104,1643,12986,1997,14
415,1643,13000,2416,0
10657,1643,4629,UG22-1157-P,1371
11207,1643,9587,UG32-0001-S,17
11207,1643,9587,UG32-0029-S,17
11208,1643,11798,UG32-0027-S,1202
11208,1643,11798,UG32-0048-S,1202
6214,1644,12026,584,974
3515,1644,4934,335,1066
4677,1644,13000,129,0
4551,1645,8000,2887,0
2468,1645,3290,851,728
2468,1645,3290,852,728
8985,1646,8000,797,0
8986,1646,8000,605,0
8088,1646,4009,502,0
417,1646,13000,428,0
7595,1646,5917,537,83
7588,1646,6000,617,0
639,1647,13000,1632,0
641,1647,13000,1625,0
641,1647,13000,1631,0
1549,1647,3236,121,2764
7545,1648,13000,2565,0
1547,1648,1648,68,669
1548,1648,1648,117,634
7556,1649,13000,2567,0
2128,1649,8000,2777,0
2128,1649,8000,2778,0
2129,1649,8000,2657,0
2141,1649,7972,2630,28
2141,1649,7972,2631,28
2142,1649,7972,2620,28
2142,1649,7972,2621,28
2161,1649,7911,2612,89
2161,1649,7911,2613,89
2161,1649,7911,2619,89
2163,1649,7878,2611,122
2164,1649,7384,2629,616
2165,1649,6596,2624,1404
2165,1649,6596,2626,1404
2165,1649,6596,2627,1404
2165,1649,6596,2628,1404
2166,1649,6549,2623,1451
10327,1649,9402,1646,12
10225,1649,9763,132,47
10225,1649,9763,133,47
10226,1649,3533,127,9467
2072,1650,12989,1886,11
640,1650,13000,7,0
3391,1650,13000,35,0
1546,1650,1650,120,705
334,1650,13000,308,0
3515,1651,4934,1009,1066
7619,1651,3862,1532,17
1351,1651,10697,1260,2303
10225,1651,9763,125,47
9278,1652,7494,188,648
7085,1653,8267,233,4733
7085,1653,8267,1250,4733
7084,1653,12999,232,1
7085,1653,8267,229,4733
1290,1653,13000,1756,0
6436,1653,13000,531,0
6438,1654,12953,533,47
4624,1654,2446,2262,1
9195,1655,5995,1445,5
9196,1655,5992,1252,8
3830,1656,13000,409,0
6990,1657,5336,3213,664
3500,1658,6000,1093,0
1676,1658,12964,326,36
1545,1658,1658,106,735
1672,1659,13000,196,0
2624,1659,2032,75,68
2625,1659,13000,448,0
6870,1659,12950,232,50
2705,1659,8000,122,0
1544,1659,1659,95,984
4679,1660,13000,2146,0
11243,1660,11700,823,0
1877,1661,8000,216,0
1877,1661,8000,213,0
9920,1661,8000,3662,0
6083,1661,13000,3249,0
1543,1661,1661,118,983
5023,1661,4896,971,1104
7062,1662,13000,51,0
7065,1662,13000,18,0
8164,1662,13000,233,0
8163,1662,13000,352,0
2623,1662,4877,217,0
3679,1662,12903,794,97
5017,1662,6000,2234,0
3514,1663,5000,336,1000
3514,1664,5000,341,1000
11337,1664,8000,295,0
10905,1664,4130,242,8870
3075,1665,8000,2623,0
8500,1665,8000,1041,0
409,1665,2255,862,2595
11178,1666,13000,309,0
8493,1667,8000,932,0
3021,1667,12944,1650,56
1524,1667,13000,183,0
1526,1667,12131,37,869
3567,1667,12998,UB31-0006-P,2
8365,1668,6778,3202,2497
8365,1668,6778,3207,2497
9698,1668,5998,UF11-1540-S,2
4648,1669,6000,401,0
4649,1669,6000,1376,0
4679,1669,13000,250,0
5162,1669,12994,841,6
5164,1669,12934,145,66
5166,1669,12895,120,105
5167,1669,11572,5,1428
5272,1670,13000,282,0
2513,1670,4544,1806,25
2513,1670,4544,1805,25
555,1670,10234,939,2766
6988,1670,6000,3230,0
5328,1671,13000,376,0
5328,1671,13000,383,0
2479,1671,1671,65,1022
9192,1671,6000,2341,0
9193,1671,6000,2340,0
3514,1673,5000,1109,1000
3507,1673,6000,337,0
9716,1673,4789,3001,1211
4689,1674,13000,427,0
4695,1674,11301,1458,1699
10993,1674,8000,2381,0
9738,1674,1674,3003,4326
9715,1674,5023,3005,977
9715,1674,5023,3009,977
7064,1675,13000,764,0
7067,1675,7407,782,5593
4266,1675,8000,3734,0
6498,1675,1675,3839,8744
2796,1675,13000,180,0
2793,1675,4249,208,0
3018,1675,12998,467,2
2477,1675,2739,135,0
9737,1675,5045,4237,955
9715,1675,5023,4210,977
9698,1675,5998,UF11-1545-S,2
3172,1676,7999,1087,1
970,1676,7978,147,22
2874,1676,13000,133,0
3389,1676,13000,765,0
1541,1676,1676,1372,977
1542,1676,1676,1376,971
5022,1676,5195,3175,805
9772,1676,2168,2069,238
4002,1677,12995,424,5
4679,1677,13000,377,0
6990,1677,5336,4310,664
4695,1678,11301,479,1699
4695,1678,11301,1116,1699
4689,1678,13000,424,0
11080,1678,8000,2318,0
4556,1678,7996,2873,4
10869,1678,6000,981,0
8551,1678,12998,1764,2
9046,1678,3300,792,0
9048,1678,13000,407,0
9048,1678,13000,619,0
9048,1678,13000,790,0
9737,1678,5045,3000,955
9491,1679,8000,2500,0
8845,1679,8000,391,0
4690,1679,13000,453,0
8533,1679,6807,367,0
7617,1679,4079,1735,0
11284,1679,8000,1506,0
10680,1679,2055,2164,50
9685,1680,12999,3306,1
9687,1680,12778,3305,222
8841,1680,8000,2478,0
3507,1680,6000,1118,0
10061,1680,13000,376,0
4554,1680,8000,2068,0
9847,1680,1680,896,921
10608,1680,4733,370,8267
9495,1681,8000,750,0
1712,1681,7997,116,3
10046,1681,8000,4553,0
10059,1681,13000,510,0
10059,1681,13000,534,0
2476,1681,2768,134,7
10642,1681,13000,91,0
10590,1681,3921,1265,2079
9496,1682,8000,2517,0
4144,1682,8000,439,0
9629,1682,8000,821,0
3184,1682,7320,398,680
3185,1682,7319,1092,681
3513,1682,5048,366,952
3513,1682,5048,376,952
3539,1682,2463,199,0
3541,1682,12968,885,32
3264,1682,7843,555,157
3446,1682,1682,777,634
10699,1682,8000,2163,0
2441,1683,2061,1427,15
9641,1684,7993,536,7
9397,1684,3368,2265,733
9397,1684,3368,2274,733
3513,1684,5048,357,952
8991,1684,7926,268,74
996,1684,12989,142,11
5022,1684,5195,3423,805
9778,1684,1684,2303,810
9779,1684,1684,2295,4316
4996,1685,11476,481,1524
8113,1685,5746,2284,254
9253,1685,8000,206,0
10148,1685,8000,761,0
2217,1686,8000,892,0
10584,1686,6000,1264,0
7013,1687,5538,2130,462
7013,1687,5538,2126,462
3507,1687,6000,2008,0
9537,1688,8000,569,0
2478,1689,1689,52,1028
750,1690,12466,2264,534
7766,1690,13000,9,0
9985,1691,8000,3552,0
9737,1692,5045,2999,955
4679,1693,13000,267,0
10295,1694,5996,1256,4
11170,1694,12368,UG32-0550-S,0
11171,1694,12694,UG32-0487-S,306
11172,1694,12689,UG32-0349-S,311
9980,1695,8000,3553,0
3396,1695,11320,1338,1680
5728,1695,8000,8,0
7405,1696,2474,4264,0
4629,1696,7178,983,5822
8104,1697,12986,1552,14
8102,1697,13000,1575,0
417,1697,13000,2270,0
433,1697,12996,UA12-8869-S,4
4262,1698,8000,580,0
8559,1698,13000,2562,0
9736,1698,3418,3004,1066
9714,1698,5116,3002,884
9714,1698,5116,3006,884
5326,1699,13000,1115,0
4680,1699,7476,226,5524
6532,1699,1699,291,459
155,1699,5967,407,33
4967,1700,8000,4834,0
4969,1700,7999,4832,1
4975,1700,7955,4816,45
4976,1700,7955,4809,45
4934,1700,8000,2129,0
4939,1700,8000,2128,0
4942,1700,8000,2126,0
10062,1700,13000,1019,0
767,1700,4290,41,503
768,1700,4900,17,8100
6275,1700,7749,155,251
10420,1700,11946,587,11
10389,1700,10243,547,11
10389,1700,10243,1957,11
433,1700,12996,UA12-8868-S,4
8051,1701,5155,1436,845
10646,1701,7257,3035,5743
10012,1702,7970,978,30
10012,1702,7970,979,30
432,1702,12998,UA12-8867-S,2
4653,1703,5759,404,241
4679,1704,13000,256,0
391,1704,8000,1414,0
7614,1704,13000,151,0
7614,1704,13000,165,0
6883,1704,5604,1375,396
4972,1705,7997,4810,3
6745,1706,12074,61,926
6746,1706,12001,60,999
4694,1706,11831,430,1169
8549,1706,13000,456,0
3536,1707,7983,1578,21
3505,1708,6000,437,0
3536,1708,7983,287,21
4693,1708,12198,482,802
8098,1708,13000,1995,0
8051,1708,5155,1471,845
9495,1709,8000,107,0
4679,1709,13000,383,0
4688,1709,13000,456,0
155,1709,5967,400,33
2128,1710,8000,2622,0
3512,1710,5153,1101,847
8100,1710,13000,1993,0
8559,1710,13000,2564,0
928,1710,5130,744,10
928,1710,5130,746,10
928,1710,5130,758,10
929,1710,4364,699,8636
8965,1711,3422,801,360
8965,1711,3422,803,360
9026,1711,5297,141,86
394,1711,8000,2329,0
3512,1713,5153,345,847
8681,1713,13000,265,0
8681,1713,13000,273,0
7083,1714,10709,612,2291
7083,1714,10709,662,2291
40,1714,2842,167,3158
5328,1715,13000,364,0
10407,1715,7996,638,4
10408,1715,7980,279,20
5021,1715,5918,988,82
10061,1716,13000,3947,0
336,1716,12971,320,29
8499,1717,8000,35,0
213,1717,1717,1292,4283
11420,1717,13000,559,0
8111,1718,5997,2270,3
6572,1718,4180,3871,0
6572,1718,4180,3870,0
614,1718,5278,1651,722
7071,1719,13000,261,0
7069,1719,2850,444,0
6206,1719,12999,553,1
6207,1719,12997,315,3
3495,1719,6000,362,0
1894,1720,7970,45,30
10048,1720,8000,90,0
10048,1720,8000,4242,0
9736,1720,3418,4238,1066
9713,1720,1720,4211,1158
9714,1720,5116,3010,884
8852,1721,7959,365,41
8853,1721,7959,364,41
8854,1721,7959,363,41
8855,1721,7959,362,41
7555,1721,13000,692,0
8164,1721,13000,232,0
8164,1721,13000,354,0
252,1721,4814,287,3886
252,1721,4814,288,3886
11256,1721,8161,1111,9
8983,1722,8000,701,0
1418,1722,2909,143,101
10435,1722,3939,3060,266
10435,1722,3939,3062,266
7062,1723,13000,751,0
7062,1723,13000,690,0
5318,1723,12976,810,24
2230,1723,7411,510,589
4652,1723,5994,1054,6
1017,1723,1723,2310,10002
10199,1723,3446,799,2554
10199,1723,3446,800,2554
8682,1724,13000,269,0
8683,1724,12984,268,16
7074,1725,13000,1702,0
4685,1725,13000,1216,0
733,1725,7999,121,1
763,1725,3717,1209,9283
289,1725,12151,UA11-3440-P,849
289,1725,12151,UA11-3442-S,849
11238,1725,4581,928,1
9536,1726,8000,133,0
4693,1726,12198,857,802
3327,1726,8000,408,0
5353,1726,5910,5052,90
10943,1726,3472,148,2528
10441,1726,3452,3063,2548
10441,1726,3452,3064,2548
7374,1727,7874,3654,126
4687,1727,13000,2196,0
7357,1728,8000,3355,0
3390,1728,13000,71,0
7707,1728,12950,UD31-0060-S,50
7708,1728,12104,UD31-0029-P,896
7059,1730,13000,327,0
7066,1730,13000,775,0
3511,1730,5216,278,784
3512,1730,5153,275,847
8681,1730,13000,271,0
8682,1730,13000,267,0
8682,1730,13000,270,0
8683,1730,12984,266,16
10710,1730,7431,475,3574
7104,1730,3535,2466,2465
177,1730,5975,74,25
11252,1730,4190,1274,2276
7707,1731,12950,UD31-0027-P,50
7707,1731,12950,UD31-0058-S,50
7057,1732,13000,3,0
7065,1732,13000,19,0
4652,1732,5994,411,6
4678,1732,13000,254,0
4678,1732,13000,251,0
416,1732,13000,1463,0
1417,1732,3015,146,4
3541,1733,12968,189,32
3541,1733,12968,197,32
7705,1733,7148,UD31-0056-S,41
7707,1733,12950,UD31-0025-P,50
10904,1733,12978,324,22
289,1733,12151,UA11-3439-P,849
289,1733,12151,UA11-3441-S,849
9555,1734,2122,5709,3971
4693,1734,12198,437,802
5870,1734,12999,476,1
7624,1734,1734,2257,913
7625,1734,1734,2253,731
6614,1734,7999,1975,1
6614,1734,7999,2658,1
7893,1735,8000,1870,0
3492,1735,6000,261,0
3492,1735,6000,887,0
4680,1735,7476,381,5524
4677,1735,13000,378,0
10608,1735,4733,2980,8267
9630,1736,8000,473,0
4690,1736,13000,463,0
10641,1736,5782,563,0
10641,1736,5782,569,0
9844,1736,12802,299,198
10603,1736,6846,270,5782
4334,1737,7451,UC11-0949-S,29
4335,1737,3133,UC11-0946-P,392
2217,1738,8000,805,0
9160,1738,7997,179,3
555,1738,10234,282,2766
5057,1738,13000,UC21-0096-S,0
6085,1739,12999,42,1
5014,1739,6000,3886,0
11162,1740,4255,1151,3917
289,1740,12151,UA11-0194-S,849
289,1740,12151,UA11-3438-P,849
7728,1741,10914,UD31-0052-S,0
7731,1741,1741,UD31-0021-P,1338
520,1742,12997,66,3
521,1742,6561,3,6439
5316,1743,9884,381,0
5316,1743,9884,378,0
9431,1743,7908,1983,92
3511,1743,5216,420,784
3511,1743,5216,880,784
609,1743,6000,1655,0
5881,1744,1744,4210,790
1745,1744,5498,928,0
2069,1744,13000,1413,0
5239,1745,13000,1302,0
1121,1745,7995,651,5
4556,1745,7996,2768,4
9632,1746,8000,361,0
8089,1746,4001,915,4
8051,1746,5155,1426,845
547,1746,13000,1955,0
6898,1746,13000,UD21-0402-P,0
6898,1746,13000,UD21-0466-S,0
10942,1746,1746,121,622
10943,1746,3472,1259,2528
3502,1747,6000,421,0
3502,1747,6000,874,0
8682,1747,13000,56,0
8682,1747,13000,75,0
8679,1747,5631,216,0
8681,1747,13000,209,0
155,1748,5967,74,33
3540,1749,13000,125,0
10407,1749,7996,1921,4
10408,1749,7980,1920,20
10416,1749,5999,1919,2001
10926,1749,1749,2228,5585
10379,1749,8000,1918,0
3494,1750,6000,350,0
3494,1750,6000,866,0
640,1750,13000,144,0
640,1750,13000,145,0
640,1750,13000,146,0
5238,1750,13000,405,0
5274,1750,13000,281,0
5057,1750,13000,UC21-0102-S,0
612,1753,5465,1653,535
8086,1753,4415,460,0
5211,1753,7997,1883,3
1325,1753,5322,1603,0
1329,1753,8000,369,0
1329,1753,8000,370,0
1329,1753,8000,374,0
1329,1753,8000,835,0
1331,1753,7649,366,351
88,1753,6246,UA04-0043-S,0
2244,1754,1754,4,346
6740,1754,13000,1134,0
6743,1754,12999,1133,1
3247,1754,7997,1733,3
10946,1754,3324,2052,0
10198,1754,3508,520,818
10198,1754,3508,242,818
11222,1754,5993,2910,7
5318,1755,12976,380,24
5318,1755,12976,379,24
4693,1755,12198,488,802
4688,1755,13000,483,0
10763,1755,7940,1302,60
89,1755,13000,UA04-0765-S,0
287,1755,9077,UA11-3433-P,45
289,1755,12151,UA11-1131-S,849
8494,1756,8000,37,0
840,1756,7992,1441,8
477,1757,5807,2141,193
10489,1757,5273,180,727
4693,1758,12198,436,802
4693,1758,12198,431,802
10488,1758,3516,917,232
10488,1758,3516,928,232
10489,1758,5273,841,727
10489,1758,5273,964,727
1287,1759,13000,995,0
4693,1759,12198,462,802
4692,1759,12833,457,167
1334,1759,2269,834,50
1338,1759,1759,355,249
287,1760,9077,UA11-1008-S,45
287,1760,9077,UA11-1010-P,45
6425,1761,7752,4244,248
6688,1761,1761,1065,4239
7004,1762,6000,2127,0
7012,1762,5828,2129,172
836,1762,8000,1365,0
1523,1762,13000,21,0
1524,1762,13000,19,0
1524,1762,13000,20,0
6103,1763,6881,3260,0
6104,1763,12998,3257,2
6104,1763,12998,3258,2
6105,1763,12927,3103,73
6105,1763,12927,3255,73
6106,1763,1763,3095,11237
43,1763,3808,784,237
10701,1764,7673,693,327
7427,1765,5371,2981,24
7428,1765,1765,2970,537
7429,1765,1765,2967,537
93,1765,12756,UA04-0037-P,244
7615,1766,12996,150,4
7615,1766,12996,164,4
8681,1766,13000,264,0
8681,1766,13000,272,0
1428,1766,7501,142,5499
7058,1767,13000,254,0
7003,1767,4939,2114,0
7012,1767,5828,2117,172
4690,1767,13000,484,0
4688,1767,13000,485,0
11421,1767,13000,573,0
1428,1767,7501,145,5499
3644,1768,12998,145,2
3645,1768,12915,19,85
7817,1769,8000,62,0
4678,1770,13000,253,0
4678,1770,13000,252,0
11095,1770,8000,3133,0
5315,1771,7597,1052,403
4677,1771,13000,380,0
4677,1771,13000,379,0
11137,1771,8000,183,0
10270,1771,1771,UG21-0020-P,267
10271,1771,2746,UG21-0028-S,10254
7056,1772,13000,2009,0
7059,1772,13000,776,0
4692,1772,12833,458,167
4653,1772,5759,406,241
4692,1772,12833,432,167
4690,1772,13000,459,0
4692,1772,12833,433,167
10058,1772,13000,1281,0
10057,1772,13000,2456,0
10970,1772,3544,1853,238
10970,1772,3544,1855,238
10971,1772,3544,1851,2456
10971,1772,3544,1852,2456
3482,1773,5319,1630,681
3482,1773,5319,1627,681
3481,1773,5320,1628,680
3481,1773,5320,344,680
3482,1773,5319,1629,681
224,1773,5983,786,17
10662,1773,7998,2848,2
7427,1773,5371,2984,24
3509,1774,5324,351,676
3510,1774,5322,277,678
3510,1774,5322,347,678
3510,1774,5322,276,678
3480,1774,5324,1631,676
3481,1774,5320,1632,680
3521,1774,2868,1399,696
3509,1775,5324,352,676
3509,1775,5324,1106,676
3478,1775,3551,1635,401
3479,1775,5325,1638,675
3479,1775,5325,1637,675
3479,1775,5325,1636,675
3480,1775,5324,1634,676
3480,1775,5324,1633,676
735,1775,7888,147,112
5273,1775,13000,280,0
11343,1775,7550,498,450
3504,1776,6000,346,0
3508,1776,5722,353,278
3508,1776,5722,349,278
3478,1776,3551,1639,401
9572,1778,13000,628,0
9494,1778,8000,2499,0
6268,1778,3047,154,3
6273,1778,7946,153,54
6275,1778,7749,151,251
6275,1778,7749,152,251
7522,1779,8000,1483,0
7522,1779,8000,639,0
8100,1779,13000,1554,0
8096,1779,13000,1573,0
219,1779,6000,1008,0
221,1779,5992,794,8
3508,1780,5722,342,278
3537,1780,1780,419,234
9782,1780,5709,2592,291
9782,1780,5709,2680,291
9783,1780,5709,2576,291
9783,1780,5709,2587,291
8552,1782,12983,2087,17
7072,1783,13000,1844,0
7068,1783,5199,1769,0
716,1783,7999,378,1
396,1783,7998,2581,2
5055,1783,2195,UC21-0629-P,0
5056,1783,13000,UC21-0593-S,0
4966,1784,8000,279,0
4966,1784,8000,281,0
4966,1784,8000,283,0
4969,1784,7999,246,1
8129,1784,4518,491,1482
8129,1784,4518,467,1482
11112,1785,12652,2240,348
8267,1786,8000,1959,0
6794,1786,1786,918,11214
10952,1787,1787,2502,4213
2071,1788,12989,588,11
2072,1788,12989,665,11
1786,1788,7996,94,4
1786,1788,7996,95,4
9045,1788,8402,412,0
9045,1788,8402,417,0
9049,1788,12999,45,1
9049,1788,12999,405,1
8165,1789,13000,231,0
8165,1789,13000,355,0
9992,1789,7997,1860,3
9996,1789,7449,1641,551
2540,1789,12850,UB21-0262-P,150
6481,1790,13000,30,0
8102,1790,13000,1994,0
6583,1790,7444,2598,18
88,1790,6246,UA04-0763-S,0
88,1790,6246,UA04-0764-P,0
7067,1791,7407,17,5593
8323,1791,7947,2618,53
392,1791,8000,960,0
4627,1791,13000,184,0
8396,1791,3769,3232,2231
6327,1791,12777,UD11-1110-P,223
29,1791,12968,1526,32
8323,1793,7947,2175,53
11190,1793,3946,UG32-0953-S,2054
8128,1795,5645,1437,355
8128,1795,5645,1352,355
2456,1795,13000,60,0
1044,1795,3590,UA23-0483-P,1803
1044,1795,3590,UA23-0486-S,1803
10408,1796,7980,103,20
11207,1796,9587,UG32-1077-S,17
11207,1796,9587,UG32-1553-S,17
10387,1796,6046,623,1954
10147,1797,8000,319,0
10151,1797,7987,318,13
7095,1798,1798,585,734
7096,1798,1798,584,11202
5523,1800,3208,1060,17
5526,1800,12992,125,8
2950,1800,13000,374,0
10551,1800,7998,1409,2
10508,1800,7936,1379,64
5443,1800,13000,2976,0
11391,1800,8000,1907,0
11395,1800,7987,1906,13
7767,1800,13000,3716,0
492,1801,8000,140,0
7059,1802,13000,255,0
7707,1802,12950,UD31-1003-S,50
10367,1803,12970,3128,30
10372,1803,8927,3129,4073
1384,1803,13000,67,0
1384,1803,13000,75,0
10327,1803,9402,2046,12
10328,1803,2289,2528,164
276,1803,5757,1082,243
277,1803,2487,1081,3513
7063,1804,13000,281,0
7066,1804,13000,774,0
7064,1805,13000,772,0
10011,1805,5040,1064,0
10012,1805,7970,1063,30
7104,1805,3535,2451,2465
33,1807,5780,122,220
34,1807,5780,695,220
4288,1808,7844,1278,156
4597,1809,1809,331,1334
4598,1809,1809,217,1067
4599,1809,3618,8,9382
4599,1809,3618,216,9382
10824,1809,6000,983,0
6204,1810,13000,228,0
6204,1810,13000,325,0
5244,1810,4730,470,8270
11205,1810,12979,2474,21
519,1811,13000,62,0
521,1811,6561,4,6439
8127,1812,5982,1463,18
5276,1812,13000,328,0
6687,1812,1812,1079,910
8126,1813,6000,1453,0
8818,1816,6000,2406,0
9860,1816,8000,2035,0
2806,1816,4175,UB23-0813-P,311
4482,1817,13000,522,0
4482,1817,13000,665,0
4552,1817,8000,3709,0
1400,1818,12994,UA25-0012-S,6
5087,1818,6405,UC21-0565-P,431
5088,1818,2709,UC21-0596-S,1289
11243,1819,11700,678,0
8344,1820,13000,1287,0
8344,1820,13000,2109,0
2457,1820,12998,59,2
897,1820,5994,993,6
50,1820,2925,1100,233
10052,1821,4012,1431,3988
10046,1821,8000,2378,0
10051,1821,7836,919,164
1151,1821,13000,669,0
4965,1823,8000,116,0
4965,1823,8000,122,0
4965,1823,8000,123,0
4965,1823,8000,211,0
715,1823,8000,1356,0
10923,1823,12999,1682,1
7073,1824,13000,435,0
1121,1824,7995,24,5
4610,1824,2339,945,159
4611,1824,1824,354,672
4612,1824,1824,171,588
67,1824,5734,870,266
7073,1825,13000,44,0
10051,1825,7836,141,164
661,1825,13000,2147,0
11156,1825,1825,1862,6175
1397,1825,6160,UA25-0348-P,0
3169,1828,8000,149,0
1171,1828,4763,UA24-2328-P,0
1173,1828,3090,UA24-2332-S,11
8164,1829,13000,230,0
1472,1829,3082,3,6
8163,1830,13000,357,0
1471,1830,3435,139,6
11261,1830,12968,1135,32
6515,1832,1832,3842,3053
1025,1832,13000,47,0
6601,1832,1832,3841,1221
5276,1833,13000,608,0
2457,1833,12998,67,2
5337,1834,13000,927,0
2452,1834,2434,478,1
1577,1835,6162,UB11-0276-S,0
1578,1835,13000,UB11-0238-P,0
5022,1835,5195,3199,805
6899,1837,13000,UD21-0063-S,0
6899,1837,13000,UD21-0376-P,0
993,1838,13000,1735,0
219,1840,6000,1099,0
222,1840,5991,1098,9
4789,1842,13000,1707,0
10901,1842,13000,UG31-4346-P,0
10902,1842,11670,UG31-4340-P,1330
11170,1842,12368,UG32-1829-S,0
8152,1843,5983,503,17
994,1843,13000,133,0
7010,1844,5987,2116,13
7010,1844,5987,2113,13
5612,1844,13000,88,0
8151,1844,5987,1121,13
5728,1844,8000,7,0
8793,1845,13000,832,0
3830,1846,13000,328,0
3831,1846,12997,191,3
3964,1846,8000,1565,0
7620,1846,3834,1732,45
10656,1846,5953,UG22-1160-P,47
5017,1846,6000,3177,0
5824,1846,3865,1878,2135
7615,1848,12996,148,4
7615,1848,12996,162,4
5087,1848,6405,UC21-0566-P,431
5087,1848,6405,UC21-0597-S,431
5824,1848,3865,1874,2135
7963,1849,3417,2149,0
4002,1850,12995,94,5
417,1850,13000,93,0
10815,1850,2492,155,10508
10349,1850,7996,2976,4
1360,1850,4021,1863,990
10319,1850,8000,794,0
10319,1850,8000,2973,0
10319,1850,8000,2974,0
8321,1852,7961,1299,39
10075,1852,12728,1043,272
10075,1852,12728,1123,272
10065,1853,12996,364,4
6121,1853,4973,487,2
5823,1853,5882,1880,118
5823,1853,5882,1870,118
8386,1853,1853,1296,1644
8087,1854,4024,619,3
3665,1854,7967,200,33
8792,1854,13000,766,0
4483,1855,12972,517,28
10742,1855,5990,1642,10
11207,1855,9587,UG32-0019-S,17
10925,1855,9965,UG31-0029-P,1687
5822,1856,5893,1876,107
7059,1857,13000,762,0
7066,1857,13000,780,0
5822,1857,5893,1867,107
6494,1858,9529,355,3471
10120,1858,1858,2568,1677
10121,1858,5574,770,426
10121,1858,5574,2142,426
10121,1858,5574,2182,426
1712,1859,7997,383,3
1718,1859,7957,382,43
5853,1860,2510,659,38
10931,1860,9691,UG31-0280-P,3309
6506,1861,13000,2176,0
6507,1861,13000,2077,0
8091,1861,4160,617,8840
8090,1861,2353,438,45
4428,1861,8000,3851,0
5848,1861,7998,693,2
9725,1861,2355,2980,67
9726,1861,2309,2979,68
5821,1861,5906,1872,94
6480,1862,13000,2172,0
6483,1862,12973,405,27
9864,1862,7991,2064,9
5095,1862,7455,UC21-3627-P,22
5848,1863,7998,618,2
1365,1863,3748,570,4252
6695,1863,3776,UD12-0141-P,4950
9050,1865,12995,289,5
